7684.76 9496.93 11596.1 13634.9 15963.7 18056.9 
9709.27 11899 14575.4 16945.8 19873.4 22103.6 
13973.3 17120.8 20947.6 23951.4 27972.8 31208.8 
14120.1 17457.5 20468.2 23562.5 27618.1 30825.5 
15545.7 19159.6 22618.6 26121 31569.2 35340.4 
17662.1 21219.6 25834.9 34776.9 35404.2 45438.3 
