13473.9 11565.4 13746.2 15905.3 19168.8 21557 
17305 14339.3 20761.9 20164.5 23504.8 25949 
13560.4 16893.6 20538.2 23047.1 27280.9 29238.6 
14772.6 18492.8 22169.2 25004.9 29327.5 31925.4 
17302.7 21363.9 24834.8 35919.7 35068.2 39765.4 
20993.2 25035.7 35680 31833.5 42626 41898.2 
