2527.54 3600.22 3341.57 3425.71 4420.87 4387.4 
2898.97 3585.11 3543.33 4789.7 4825.71 5852.72 
3282.45 3838.28 4222.06 4628.56 4940.89 6332.14 
3573.49 4291.85 4948.96 5365.26 5592.84 6387.15 
3826.79 4699.57 5230.74 5940.61 7059.94 7490.16 
4251.98 5431.5 5364.86 6476.02 7378.73 8169.43 
