7295.76 8802.96 11002.7 12768.8 17317.4 21063.4 
12808.8 15503.7 20389.7 20349.9 23488.5 25913.9 
14355.9 17486 20481.5 23256.7 26687.2 29488.9 
16808.9 20139.6 25376.7 26296.4 29955.5 33241.3 
19643.3 23451 27280.4 30753.3 35460.4 40196 
20943.6 24842 28975 33561.1 38270.1 42300.5 
