5407.87 6341.95 7678.87 8592.88 9905.34 12829.8 
6704.94 8482.21 9908.62 11093.3 12610.6 14030.8 
7864.73 9386.81 11090.2 12545.5 14575.8 16111.9 
9063.31 10633.3 12874.5 14472.5 16728.4 18657.8 
10736.4 12661.5 14721.1 16751.7 19287.4 21595.2 
12446.7 13503.1 16154 18382 21122.3 23614.2 
