4941.83 5948.29 6853.31 7734.36 9117.76 10051.9 
6005.36 7100.03 8476.22 9528.05 10509.3 14088.4 
7187.25 8604.16 10113.4 11564.2 15501.9 14625.5 
8041.28 9626.92 11160.6 12822.6 14757.1 16166.1 
9070.08 11718.8 14188.1 14564.8 16630.4 18597.8 
10096.5 11650.7 14096.6 16013.2 18448.4 20955.2 
