8482.96 10249.8 12194.3 14351.1 17614 20345.1 
10442.6 12667.2 16552.8 19831.9 23583.3 26529.1 
13478.3 17432.8 21288.1 24711.4 27596.3 31263.4 
15281.7 19898.7 24011.3 27845.7 30957.9 33918.3 
17789.3 21879.6 32273.7 30121.2 37383 41831 
20281.1 24958.3 30204.5 33620.4 38648.8 42837.3 
