10260.1 12828.4 15617.2 17973.4 20749.1 22949.6 
12615.8 15503.3 18568.7 21145.7 23672 31999.4 
14758.9 18146.4 21216.1 24982.2 28194 30297.7 
20399.8 20148.9 23566.7 26798.4 31834.5 34272.7 
19043.6 22903.7 29118.2 30495.1 34899.2 38742.2 
21540 25530.1 30115.5 34292.3 39339.5 45106.6 
