25385 28297.1 33372.6 38118.6 43734.9 48593.9 
28666 34604.5 40308.6 45826.3 52842.3 58571.2 
33921.4 40598.1 47321.6 54201.9 61768.2 68194 
38979 46737.2 54488.8 61755.4 71050 77977.5 
45133.5 52841.8 61345.3 71218.4 79728.8 87829.8 
49377.9 58728.8 68136.5 77215.9 88635.2 98528.6 
