1836.72 2222.44 2482.64 2807.74 3178.71 3486.57 
2398.72 2583.58 3097.81 3569.42 3748.8 4204.66 
2458.58 2976.75 3476.82 3880.13 4424.62 5075.16 
2864.02 3372.05 3976.25 4363.73 5165.41 5544.98 
3169.85 4165.32 4359.75 5490.2 5539.45 6074.3 
3647.55 4462.72 4981.34 5551.03 6147.15 6768.71 
