2156.48 2300.22 3366.54 3156.78 3337.47 3816.54 
2368.66 3092.86 3170.7 3511.19 4445.26 4317.62 
3173.57 3362.83 4012.09 4262.7 4779.01 5118.82 
3481.92 3579.11 4290.12 5459.67 5839.91 5856.07 
3454.81 4034.16 4697.81 5273.3 5955.45 6496.56 
3864.79 4794.37 5355.34 5762.55 6520.23 7385.06 
